#Frame      Q[native] Q[nonnative]
     569          689         2768
     570          686         2945
     571          703         2811
     572          696         2775
     573          691         2701
     574          690         2861
     575          689         2860
     576          706         2822
     577          691         2719
     578          703         2852
     579          697         2813
     580          708         2825
     581          691         2756
     582          698         2911
     583          700         2746
     584          699         2689
     585          691         2783
     586          703         2700
     587          691         2791
     588          693         2752
     589          702         2718
     590          694         2830
     591          691         2766
     592          692         2778
     593          704         2873
     594          710         2900
     595          704         2809
     596          696         2854
     597          686         2814
     598          708         2927
     599          709         2729
     600          699         2827
     601          718         2802
     602          708         2695
     603          688         2707
     604          692         2735
     605          715         2924
     606          700         2862
     607          712         2917
     608          709         2792
     609          707         2697
     610          687         2699
     611          728         2836
     612          695         2710
     613          695         2650
     614          713         2773
     615          709         2675
     616          694         2658
     617          729         2827
     618          717         2789
     619          703         2667
     620          711         2675
     621          720         2686
     622          713         2705
     623          726         2701
     624          723         2798
     625          716         2607
     626          697         2650
     627          720         2611
     628          715         2657
     629          717         2703
     630          711         2676
     631          706         2578
     632          697         2622
     633          690         2653
     634          717         2794
     635          702         2749
     636          694         2648
     637          716         2751
     638          715         2565
     639          685         2542
     640          699         2731
     641          688         2603
     642          703         2634
     643          686         2608
     644          680         2628
     645          687         2592
     646          705         2716
     647          710         2715
     648          711         2636
     649          690         2524
     650          688         2590
     651          692         2629
     652          698         2705
     653          709         2679
     654          709         2596
     655          692         2561
     656          691         2507
     657          683         2607
     658          686         2598
     659          660         2618
     660          669         2499
     661          673         2612
     662          671         2592
     663          661         2607
     664          643         2588
     665          647         2444
     666          647         2540
     667          660         2523
     668          667         2687
     669          668         2691
     670          666         2606
     671          654         2550
     672          672         2573
     673          682         2683
     674          687         2610
     675          703         2646
     676          711         2710
     677          671         2660
     678          661         2589
     679          664         2589
     680          657         2600
     681          684         2597
     682          678         2663
     683          678         2542
     684          676         2639
     685          671         2548
     686          666         2685
     687          647         2628
     688          652         2645
     689          654         2626
     690          642         2543
     691          684         2627
     692          675         2562
     693          654         2574
     694          670         2539
     695          662         2564
     696          665         2582
     697          649         2527
     698          667         2703
     699          669         2597
     700          647         2478
     701          644         2426
     702          637         2473
     703          623         2562
     704          613         2644
     705          667         2779
     706          681         2773
     707          671         2753
     708          676         2831
     709          668         2767
     710          667         2850
     711          677         2915
     712          684         2929
     713          662         2836
     714          678         2879
     715          688         2889
     716          698         2782
     717          663         2778
     718          686         2799
     719          669         2716
     720          659         2684
     721          675         2820
     722          673         2860
     723          651         2696
     724          674         2761
     725          671         2708
     726          664         2705
     727          676         2724
     728          684         2861
     729          675         2819
     730          663         2777
     731          687         2852
     732          659         2767
     733          663         2720
     734          670         2762
     735          642         2677
     736          632         2602
     737          655         2667
     738          648         2635
     739          647         2738
     740          646         2686
     741          659         2685
     742          632         2687
     743          646         2634
     744          649         2750
     745          674         2818
     746          668         2763
     747          663         2767
     748          661         2691
     749          681         2835
     750          675         2752
     751          653         2748
     752          664         2852
     753          676         2780
     754          660         2702
     755          653         2741
     756          653         2736
     757          655         2757
     758          647         2558
     759          658         2720
     760          662         2787
     761          668         2770
     762          644         2652
     763          657         2763
     764          656         2658
     765          660         2634
     766          672         2771
     767          659         2726
     768          665         2714
     769          650         2555
     770          644         2552
     771          649         2723
     772          665         2645
     773          656         2779
     774          656         2696
     775          659         2683
     776          664         2821
     777          662         2710
     778          652         2839
     779          656         2762
     780          664         2823
     781          650         2736
     782          678         2849
     783          650         2635
     784          654         2740
     785          625         2623
     786          657         2697
     787          672         2783
     788          659         2777
     789          661         2750
     790          655         2743
     791          675         2873
     792          659         2816
     793          673         2761
     794          670         2706
     795          680         2665
     796          672         2678
     797          666         2691
     798          657         2740
     799          663         2738
     800          666         2773
     801          672         2699
     802          658         2614
     803          663         2724
     804          671         2681
     805          653         2579
     806          675         2552
     807          638         2542
     808          634         2449
     809          648         2475
     810          637         2549
     811          629         2469
     812          644         2600
     813          632         2564
     814          661         2627
     815          664         2655
     816          674         2703
     817          673         2566
     818          644         2578
     819          651         2742
     820          668         2699
     821          674         2805
     822          663         2696
     823          663         2589
     824          646         2579
     825          668         2719
