     3.13350       3.35259     -21.90868      -3.30746  
     3.13400       3.37633     -24.23270      -3.31711  
     3.13450       3.44130     -30.67978      -3.32700  
     3.13500       3.27609     -14.10914      -3.33651  
     3.13550       3.31477     -17.92691      -3.34659  
     3.13600       3.36730     -23.13001      -3.35672  
     3.13650       3.31070     -17.42011      -3.36735  
     3.13700       3.31179     -17.47854      -3.37676  
     3.13750       3.36453     -22.70265      -3.38624  
     3.13800       3.35041     -21.24078      -3.39738  
     3.13850       3.25842     -11.99203      -3.40711  
     3.13900       3.31862     -17.96166      -3.41623  
     3.13950       3.35523     -21.57305      -3.42610  
     3.14000       3.32264     -18.26378      -3.43610  
     3.14050       3.34248     -20.19805      -3.44554  
     3.14100       3.38939     -24.83880      -3.45599  
     3.14150       3.35632     -21.48222      -3.46597  
     3.14200       3.30829     -16.62922      -3.47520  
     3.14250       3.28252     -14.00177      -3.48472  
     3.14300       3.23252      -8.95157      -3.49427  
     3.14350       3.40417     -26.06693      -3.50383  
     3.14400       3.33665     -19.26456      -3.51450  
     3.14450       3.33176     -18.72640      -3.52497  
     3.14500       3.28562     -14.06153      -3.53414  
     3.14550       3.31893     -17.34278      -3.54413  
     3.14600       3.26891     -12.29148      -3.55242  
     3.14650       3.38497     -23.84651      -3.56205  
     3.14700       3.29528     -14.82792      -3.57094  
     3.14750       3.30695     -15.94543      -3.58064  
     3.14800       3.37438     -22.63772      -3.59054  
     3.14850       3.37371     -22.52054      -3.60016  
     3.14900       3.30964     -16.06420      -3.60884  
     3.14950       3.36806     -21.85604      -3.61859  
     3.15000       3.34587     -19.58673      -3.62855  
     3.15050       3.28501     -13.45146      -3.63748  
     3.15100       3.38326     -23.22640      -3.64662  
     3.15150       3.29948     -14.79768      -3.65630  
     3.15200       3.31408     -16.20802      -3.66591  
     3.15250       3.33251     -18.00060      -3.67488  
     3.15300       3.23117      -7.81712      -3.68445  
     3.15350       3.30034     -14.68371      -3.69373  
     3.15400       3.32590     -17.18964      -3.70294  
     3.15450       3.37426     -21.97570      -3.71229  
     3.15500       3.33210     -17.70960      -3.72222  
     3.15550       3.31700     -16.14962      -3.73099  
     3.15600       3.37520     -21.92007      -3.74245  
     3.15650       3.37567     -21.91667      -3.75245  
     3.15700       3.40495     -24.79537      -3.76124  
     3.15750       3.38990     -23.24005      -3.77014  
     3.15800       3.37637     -21.83659      -3.77952  
     3.15850       3.28591     -12.74120      -3.78862  
     3.15900       3.41629     -25.72859      -3.79849  
     3.15950       3.36534     -20.58432      -3.80845  
     3.16000       3.30893     -14.89343      -3.81807  
     3.16050       3.40332     -24.28205      -3.82829  
     3.16100       3.31414     -15.31427      -3.83735  
     3.16150       3.35530     -19.38036      -3.84703  
     3.16200       3.34439     -18.23885      -3.85653  
     3.16250       3.27495     -11.24501      -3.86560  
     3.16300       3.35719     -19.41903      -3.87435  
     3.16350       3.37654     -21.30396      -3.88319  
     3.16400       3.38694     -22.29442      -3.89228  
     3.16450       3.31654     -15.20370      -3.90215  
     3.16500       3.29687     -13.18681      -3.91136  
     3.16550       3.35703     -19.15301      -3.91986  
     3.16600       3.32847     -16.24709      -3.92865  
