  202500    15.554 
  203000    15.613 
  203500    15.522 
  204000    15.579 
  204500    15.260 
  205000    15.303 
  205500    15.663 
  206000    15.997 
  206500    15.627 
  207000    15.495 
  207500    15.428 
  208000    15.537 
  208500    15.755 
  209000    15.568 
  209500    15.868 
  210000    15.617 
  210500    15.887 
  211000    15.634 
  211500    15.724 
  212000    15.584 
  212500    15.689 
  213000    15.636 
  213500    15.713 
  214000    15.741 
  214500    15.723 
  215000    15.700 
  215500    15.506 
  216000    15.422 
  216500    15.797 
  217000    15.573 
  217500    15.660 
  218000    15.632 
  218500    15.498 
  219000    15.387 
  219500    15.631 
  220000    15.623 
  220500    15.706 
  221000    15.596 
  221500    15.690 
  222000    15.247 
  222500    15.598 
  223000    15.672 
  223500    15.468 
  224000    15.621 
  224500    15.527 
  225000    15.529 
  225500    15.489 
  226000    15.680 
  226500    15.527 
  227000    15.541 
  227500    15.573 
  228000    15.672 
  228500    15.338 
  229000    15.691 
  229500    15.833 
  230000    15.550 
  230500    15.360 
  231000    15.414 
  231500    15.478 
  232000    15.650 
  232500    15.464 
  233000    15.689 
  233500    15.460 
  234000    15.659 
  234500    15.644 
  235000    15.535 
  235500    15.695 
  236000    15.523 
  236500    15.442 
  237000    15.495 
  237500    15.430 
  238000    15.504 
  238500    15.573 
  239000    15.274 
  239500    15.556 
  240000    15.612 
  240500    15.631 
  241000    15.485 
  241500    15.683 
  242000    15.406 
  242500    15.665 
  243000    15.772 
  243500    15.671 
  244000    15.441 
  244500    15.695 
  245000    15.413 
  245500    15.424 
  246000    15.625 
  246500    15.397 
  247000    15.306 
  247500    15.502 
  248000    15.514 
  248500    15.200 
  249000    15.520 
  249500    15.412 
  250000    15.316 
  250500    15.534 
  251000    15.497 
  251500    15.552 
  252000    15.776 
  252500    15.332 
  253000    15.577 
  253500    15.776 
  254000    15.827 
  254500    15.585 
  255000    15.346 
  255500    15.243 
  256000    15.594 
  256500    15.811 
  257000    15.403 
  257500    15.689 
  258000    15.667 
  258500    15.837 
  259000    15.595 
  259500    15.706 
  260000    15.553 
  260500    15.791 
  261000    15.471 
  261500    15.631 
  262000    15.641 
  262500    15.593 
  263000    15.419 
  263500    15.718 
  264000    15.648 
  264500    15.775 
  265000    15.738 
  265500    15.687 
  266000    15.703 
  266500    15.575 
  267000    15.434 
  267500    15.602 
  268000    15.602 
  268500    15.476 
  269000    15.674 
  269500    15.726 
  270000    15.495 
  270500    15.590 
  271000    15.909 
  271500    15.571 
  272000    15.609 
  272500    15.273 
  273000    15.668 
  273500    15.908 
  274000    15.486 
  274500    15.539 
  275000    15.662 
  275500    15.269 
  276000    15.537 
  276500    15.429 
  277000    15.518 
  277500    15.283 
  278000    15.274 
  278500    15.416 
  279000    15.590 
  279500    15.328 
  280000    15.156 
  280500    15.457 
  281000    15.347 
  281500    15.680 
  282000    15.614 
  282500    15.622 
  283000    15.493 
  283500    15.335 
  284000    15.588 
  284500    15.657 
  285000    15.328 
  285500    15.371 
  286000    15.705 
  286500    15.621 
  287000    15.702 
  287500    15.418 
  288000    15.677 
  288500    15.493 
  289000    15.579 
  289500    15.191 
  290000    15.263 
  290500    15.666 
  291000    15.517 
  291500    15.514 
  292000    15.363 
  292500    15.293 
  293000    15.372 
  293500    15.641 
  294000    15.611 
  294500    15.209 
  295000    15.268 
  295500    15.357 
  296000    15.232 
  296500    14.987 
  297000    15.487 
  297500    15.519 
  298000    15.324 
  298500    15.450 
  299000    15.349 
  299500    15.439 
  300000    15.559 
  300500    15.289 
  301000    15.246 
  301500    15.596 
  302000    15.293 
  302500    15.808 
  303000    15.491 
  303500    15.590 
  304000    15.576 
  304500    15.622 
  305000    15.563 
  305500    15.791 
  306000    15.704 
  306500    15.619 
  307000    15.727 
  307500    15.640 
  308000    15.673 
  308500    15.858 
  309000    15.548 
  309500    15.543 
  310000    15.678 
  310500    15.583 
  311000    15.551 
  311500    15.481 
  312000    15.567 
  312500    15.603 
  313000    15.469 
  313500    15.603 
  314000    15.811 
  314500    15.746 
  315000    15.328 
  315500    15.383 
  316000    15.470 
  316500    15.701 
  317000    15.781 
  317500    15.601 
  318000    15.159 
  318500    15.431 
  319000    15.652 
  319500    15.468 
  320000    15.576 
  320500    15.644 
  321000    15.578 
  321500    15.484 
  322000    15.437 
  322500    15.342 
  323000    15.557 
  323500    15.377 
  324000    15.597 
  324500    15.206 
  325000    15.405 
  325500    15.407 
  326000    15.412 
  326500    15.817 
  327000    15.405 
  327500    15.174 
  328000    15.145 
  328500    15.402 
  329000    15.569 
  329500    15.692 
  330000    15.370 
  330500    15.513 
